cluster_id;count;timespan;gap;locations;average_length;starting_title;starting_date;ending_date;end month;end decade;Span;ending_country;starting_country;starting_location;starting_year;all_locations;all_titles;all_countries;crossed;out_date;in_date;out_city;out_country;in_city;in_country;genre;first_text
cluster_6841414;6;5138;13;6;883;;1805-05-15T00:00:00Z;1819-06-09T00:00:00Z;6;1810;year+;Sweden;Sweden;Linköping;1805;['Linköping', 'Örebro', 'Uppsala', 'Visby', 'Falun', 'Kalmar'];['Fahlu Weckoblad', 'Nytt Och Gammalt', 'Linköpingsbladet', 'Calmarposten', 'Upsala Tidning', 'Örebro Weckoblad'];['Sweden'];;;;;;;;stories;"bland sorgerna din jämna sirät, Lik en Gud bland graswar och ruiner. Hämta tröst af detta wittnesbörd, Ätsöljdt af »välsignelsen och friden: En gäng mognar ewighetenS störd Af det goda fom jag sätt i Tiden. Stor är den som har gjort rätt och godt. Offrat sig för allmänt wäl och — sedan, Skär wid grafwen pä den punkt han stätt Genom lifwets alla Ny och Nedan. Och, dä lidandet har tömt sitt gift. För at mörda själens sista krafter, Reser sig med mod ur pläganö grift; Ännu rik pä hoppets näringssafter. Som med lugn kan stikjas härifrän; Hjelte äfwen dä när hyddan remnar; Witz at han sin uphofsman betz län, Älstadt och wälsignadt, atcrlemnar. Sä han gör med sorgerna et stut, Sä han tröstas för be sar som sivida; Och den gode Ängeln i hanö dödsminut. Ler sä stön frän graswens andra sina. £. W"
cluster_6840092;6;4273;6;6;828;;1805-10-30T00:00:00Z;1817-07-12T00:00:00Z;7;1810;year+;Sweden;Sweden;Linköping;1805;['Linköping', 'Halmstad', 'Gävle', 'Falun', 'Karlstad', 'Mariefred'];['Fahlu Weckoblad', 'Weckoblad För Gefleborgs Län', 'Halländska Tidningen', 'Linköpingsbladet', 'Mariefreds Weckoblad', 'Carlstads Tidning'];['Sweden'];;;;;;;;stories;"er Magnus Kommu, Som Bucephalus har haft till häst Komma, älffade wäl Honom mest Kolon: men Olympias dernäst Komma, som till Fru han mänd bekomma Komma, som mae fager som en blomma lankstreck — eller kanffe Punkt är bäst. Just tvid morgonrädnans första blickar Som har gull i mund, Posten geck Till Apollo Komma, bad och feck Allstöns kraft att alstra Mångå prickar Och Klef mäkta rik pä tanke Streck Justus Lagklok äter fä han hickar. Komma, men han dömmer fä han nickar Kolon: kölden är fä obeqwäm Parentes (han bör ha färffinsbräm Om sitt hufwud och om halsen Strecken — Alla Köpmän äro redliga Alla wära Flickor menlösa Alla wära Räder nädiga Ädla alla wära Adliga Fromma alla wära Andliga; Pojkar! kan ni göra Önlketecken!!!!! Fru och Man förlikas alla dar Skiljetecken- Han är barnens far, Presten ypperliga gäfwor har, Fältstärn Doktor är med Lanetecken"""""" Follander är fullkomligt klok PrZxetecken? L"
cluster_4405767;6;7059;7;6;537;;1799-03-27T00:00:00Z;1818-07-25T00:00:00Z;7;1810;year+;Sweden;Finland;Turku;1799;['Turku', 'Stockholm', 'Falun', 'Kristianstad', 'Växjö', 'Kalmar'];['Åbo Tidningar', 'Fahlu Weckoblad', 'Stockholmsposten', 'Calmar Tidning', 'Christianstads Weckoblad', 'Wexiö Tidning'];['Finland', 'Sweden'];True;1799-03-27T00:00:00Z;1799-06-12T00:00:00Z;Turku;Finland;Stockholm;Sweden;stories;ät m,g aldrig utan känsla läsa bwad du lidit ? lidit ock för mig, lät min harm för dina bödlar gäsa och min kärlek laga opp för dig. Och lät den mit hjerta ömt beweka al bli ewigt trogen dit befäl, <t ej brottsligt mcd en sanning leka som Hr helig för mit fiägtes wäl. Sköna fackla, tänd af himlaljuset, ädla, dyrkanswärda Religion, lyst af dig, den dygdige frän gruset städar hämpckt opp <il ssaparns thron. Lys mig, lys mig genom lifwets öken til odödlighetens ljusa strand w!s en stvmt, i sista nattens töcken, utaf himlabågens morgonran
cluster_6112488;6;2149;6;6;456;;1812-11-25T00:00:00Z;1818-10-14T00:00:00Z;10;1810;year+;Sweden;Sweden;Stockholm;1812;['Stockholm', 'Norrköping', 'Karlskrona', 'Göteborg', 'Växjö', 'Kalmar'];['Stockholmsposten', 'Carlscronas Wekoblad', 'Götheborgs Allehanda', 'Norrköpings Tidningar', 'Wexjöbladet', 'Calmarposten'];['Sweden'];;;;;;;;advice;.) H g ästar, som stena, blifwa genast bragte att stanna, om man hastigt kan betäcka de» ras ögon. De röra sig dä ej widare frän stället. Lill ben ända» behöfwer man blott sä inrätta stygglapparne, att de igenom ett snöre, som lebes till kusten eller in uti wag, neri, Funna, sä snart hästarne börja stena, med ett drag tryckas för deras ögon. sfer» flöts fbreflär, att nied hufwudlaget förena en flagö Caloit, fain igenom »tt snöre ka» geswindt dragas ned öfwer ögonen. Spe
cluster_1536515;6;8139;17;6;825;;1796-05-13T00:00:00Z;1818-08-26T00:00:00Z;8;1810;year+;Sweden;Sweden;Stockholm;1796;['Stockholm', 'Göteborg', 'Gävle', 'Nyköping', 'Växjö', 'Kalmar'];['Dagligt Allehanda', 'Götheborgs Allehanda', 'Wexjöbladet', 'Weckoblad För Gefleborgs Län', 'Calmarposten', 'Nyköpings Weckoblad'];['Sweden'];;;;;;;;opinion;"gör den oljenlig til matsmältningens förrättande; förstämmer det finaste af maien, som skulle tjäna til sund föda. De» hindrar wixten och betager krafterne. ?n Hundwalp, Kallunge, Filunge, m. fl. blimxT qenoi» ingifwi! Bränwin en Dwärg i sti stägte. En Männista blir liten och knutig, klen och swag, och pZstimdar sin död genom Bränwin. I Kongl. Wetenst. Acad. Handlingar är &gt;7-15 paq. 169 omnäninaS twä Barn i Hedemora, som blifwit uv ödde med BränwinS-tuggrr, hivaraf det ena en GZ«e om 7 är war allenas"
cluster_4405492;6;5944;7;6;681;;1801-06-12T00:00:00Z;1817-09-20T00:00:00Z;9;1810;year+;Sweden;Finland;Turku;1801;['Turku', 'Jönköping', 'Stockholm', 'Västerås', 'Norrköping', 'Karlskrona'];['Åbo Tidning', 'Stockholmsposten', 'Carlscronas Wekoblad', 'Norrköpings Tidningar', 'Jönköpings Tidning', 'Westerås Tidning'];['Finland', 'Sweden'];True;1801-06-12T00:00:00Z;1808-10-08T00:00:00Z;Turku;Finland;Jönköping;Sweden;stories;"änga metaphvsissa spcculationer af oss mennissjer, torde hsgre warelser le, un» ** qefär pä samma w:s, som wi seende wid följande föreställning af en blind. En w's Märten Chaltlain i Wanfik, en liten stad i Flandern, war ifrän födsten bllnd. Den berömde Rovault wille göra det begripligt för honom, hwad ljus wore.. Denne och flere Philesopher,. som »voro i sällssaptt, tröttade sig med bestrifmngar och sortlaringar. De talte länge förgäfwes. Slutligen föll han dem hastigt i talet: ""wänla! nu f6rf?5r jag: ser icke ljulet ut, som socker»"". Härwid torde Läsann erinra sig den branta histo»' Tien om twänne biihf^bB/ som länge discurerade om stiarlakansfärA \,.i>avé hbM stönh^t re hört omtalas; och (lutligfn lommo bfwerenö derom, at «n mätte lillM lim fett of storklockan i ndnncite. tyrktorn. Den blind"
cluster_4404886;6;3969;6;6;954;;1803-12-17T00:00:00Z;1814-10-29T00:00:00Z;10;1810;year+;Sweden;Finland;Turku;1803;['Turku', 'Norrköping', 'Örebro', 'Jönköping', 'Kalmar', 'Växjö'];['Åbo Tidning', 'Norrköpings Tidningar', 'Jönköpings Tidning', 'Calmarposten', 'Örebro Weckoblad', 'Wexiö Tidning'];['Finland', 'Sweden'];True;1803-12-17T00:00:00Z;1804-02-25T00:00:00Z;Turku;Finland;Norrköping;Sweden;stories;"m. H> sällsiap med en skald en liten hwaff Sophi % besökte ett orangeri. ""l?^) Snart fäste hennes blick, bland tusen waxttrs stawe .frän begge Indiernas land/ dels stöna, och dels underbara, .Mimosa, .plötsligt förd af hennes lätta hand. Förwänad ser hon örten buga. >och i de fina blaö en blödig tänsta - ljuga. Se! brast poeten ut: hwao bild af modesiin. Ja: swarte hon, och log med en ironisi min: Hvisit är hon rätt modest. Hwem ma ej henne finna all den beundran wärd, hon winner, och ? will wiNN<l? I samma ögonblick de kanna begge twa en angå fin och ljuf bland tusen angör ra. Hwem sprider denna doft? Det är <ej hon, den grnnna, -ej hon den stolta här, ej hon som främst der siar. Sa hela raden ut Sophi med jTalö$it gar, tills wid en bortgömd wäxt de med förundran stanna. Den, som förtjuste dem, blott en Reseda ar/ .som obemärkt i wran ber gjuter ut 'sin anda, att gä sa långt den kan, och sig bland mängden blandss, Na! ropade Sophi: fe här en natt bild af blygsamheten. Med sänkta ögon teg poeten, och sade at sig sjelf: lät bli att buga dig. Ditt wttk/ ej din person ma presentera s"
cluster_8236680;96;695;1;5;1163;;1811-01-16T00:00:00Z;1812-12-11T00:00:00Z;12;1810;year+;Sweden;Sweden;Norrköping;1811;['Norrköping', 'Stockholm', 'Falun', 'Nyköping', 'Karlstad'];['Dagligt Allehanda', 'Fahlu Weckoblad', 'Norrköpings Tidningar', 'Carlstads Tidning', 'Nyköpings Weckoblad'];['Sweden'];;;;;;;;announcement;"itts'ii&gt;sal- Ehuru de Skaitskykdige endast ärv förbunbe atafglfwasummariff upglft ä bekänna inkomsten. »?ra de ^jkwäl läta wara sig angeläget, at sä wkdt omständigheterna der medgifwa. meddela spceifique uträkningar ?swer Utfliftec och Inkomster, hwarigenom Taxeringsmännen kunna bibringas uolysning och dfweetygelfe em rikligheten af de Gkattskyldigcs upflift. och denne falcdes undgä at blifwa. mi§irodd. och i följd deraf högre bestatrad, h.lst Tareringsinännen, utan at tvara bundne wid de Ekattjkyldiges obestyrkta feregifwanden, »ga en i Förordningen grundad rätt. al cfter egen öfwcrtygclse, pä Ed och Sainwete, päsöra hwar och en Skattftyl&gt;ig k*n as^ift, foju de för honom finna lämplig. Je"
cluster_31565856;93;3667;1;5;499;;1807-04-15T00:00:00Z;1817-04-29T00:00:00Z;4;1810;year+;Sweden;Sweden;Visby;1807;['Visby', 'Stockholm', 'Kristianstad', 'Lund', 'Malmö'];['Nytt Och Gammalt', 'Posttidningar', 'Inrikes Tidningar', 'Christianstads Weckoblad', 'Lunds Weckoblad', 'Malmö Tidning', 'Dagligt Allehanda'];['Sweden'];;;;;;;;announcement;". Pa No tifikationer. Revisionen af härwarande Discont werks Förwailning och Räkenstaper för sistledit är kommer arc förcragas den irsie nästinstundande Junti, och Mändaaen den &gt;5 derpå följande kl. jo söremiddagen, hålles « Rådhuset härstädes Dolags-stämma. hivarkill samtelige Actir Ägare warda anmodade och kallade, med underrättelse, atl wid omröstningar inom Bolaget böraAclierne förcwlsaS och derefter pä Discont-Contoret inlämnas, till Utbekommande af deri utdelning, som faststalles. Malmö Discont den 7 April"
cluster_31007678;86;2593;1;5;694;;1804-02-21T00:00:00Z;1811-03-29T00:00:00Z;3;1810;year+;Sweden;Sweden;Stockholm;1804;['Stockholm', 'Karlskrona', 'Göteborg', 'Turku', 'Visby'];['Inrikes Tidningar', 'Carlscronas Wekoblad', 'Götheborgs Allehanda', 'Götheborgs Tidningar', 'Åbo Tidning', 'Posttidningar', 'Dagligt Allehanda', 'Nytt Och Gammalt'];['Sweden', 'Finland'];True;1805-02-15T00:00:00Z;1805-02-16T00:00:00Z;Göteborg;Sweden;Turku;Finland;announcement;rdt 1 Stockholm. härstädes stall pä anwisande ställe afiem^.as, pä de tider-nästa rrär och sommar, som wld Auktionens borjan tillkännagisirtS. allt kostnadsfritt för Kcngl. Majestät och Kronan, och emot erhällande betalning ?:nc månader efter den da» räkning, försedd med b-fiktnli!gs! och lefwcrerings-betog, bllfwit afgilwen, v
cluster_8237835;19;378;1;5;1227;;1811-12-24T00:00:00Z;1813-01-05T00:00:00Z;1;1810;year+;Sweden;Sweden;Göteborg;1811;['Göteborg', 'Skara', 'Stockholm', 'Linköping', 'Örebro'];['Dagligt Allehanda', 'Posttidningar', 'Inrikes Tidningar', 'Götheborgs Allehanda', 'Götheborgs Tidningar', 'Linköpingsbladet', 'Economisk Tidning', 'Örebro Tidning'];['Sweden'];;;;;;;;announcement;"e. ign. Eenom asställande offentelig Auktion, sa wal ä Lands-Kansliet Linköping, som a RaHuet i WariSfiad, d. 16 Jan-uarii 1812 kl. lo s. m.. komma »edanflrifne för Götha Kanal-Bolag i ostcr- cch Wä&gt; stergöthlind erfordeelige Byggvads.Materialier och Jnstrmnenralier samt Proviar.tpersedlar, aktas de niinstblUSande upphandlas, och inom d. 15 påföljande Aartki, kostnadsfritt för Bolaget, lefwcrcras; F?r ^»stee^öthland' wid. 'Arbcl-.stationernr Jäiwerstad, GöicrköMg, &gt;jerg, Ruva, Hitsbyfjöl och Motala; famr for WästerMhla»d: wid Rödesund, For^wik, Wakbscken, Nyborg, Riddareba^en, Haystsrp. ?iorrqwarn vch Sjöitvrp, neml.: Byggnadstimmer, Bjälkar, Ribbor, dvbbla och enkla Bräder, ojsrkwirke, torra Ek» vch Bjirkplaokor,.Pt&gt;mpar. Hanvspaka», Äpädjkaft, diverke sorter &lt;Sta»g-jern, större och mii-drc Jernspett, Borrsläftgor,&gt;-tcn-.och Spänlhackor, Klos- och Rundkilar, «no»er och Ste».näk-r«. Sttnsri imior. ^tea« Kanthakar och Aerc.sorxrvDxor, Spik af 8, 6,-5. 4' Z och né tums längd. •MifSrot,. Skottkärror tU ter E^gelst"" mmell,,Arbei?wagnar, SkäLningsstegar. Dres., HarUcken, Hulda.- Halm, , Beck.. EZgäSer, h«tt. och riS.Kltta^-Kalk,,Stlttdiek»l,. Smedj"
cluster_13499076;12;644;1;5;550;;1817-02-15T00:00:00Z;1818-11-21T00:00:00Z;11;1810;year+;Sweden;Sweden;Nyköping;1817;['Nyköping', 'Lund', 'Falun', 'Malmö', 'Mariestad'];['Fahlu Weckoblad', 'Lunds Weckoblad', 'Malmö Tidning', 'Mariestads Weckoblad', 'Nyköpings Weckoblad'];['Sweden'];;;;;;;;announcement;"n högst eftertänklig och lärorik Prophctia om ben uplysta Werldcns till. ständ l nästa Århundrade, 2:dra upplagan. Mcrcurii.Stafwcn eller hemligheten att blifwa rikt en nbdig hjelpreda fbr alla Spcculanter. Toffel. Taktiken eller Qwinnowäldct, 2'.dra upplagan. Ven smala Strätcn eller Konsten ali gdra lycka j beforbringswägen. Äsnans Natur-Historia, fbrwänanbe uptäckler; nya rbn och gamla sanningar. Apan- Natur. Historia, ännu eli sdrsbk, att pä ett alldeles nytt fält betrakta nature"
cluster_1753767;12;796;1;5;1072;;1809-09-14T00:00:00Z;1811-11-19T00:00:00Z;11;1810;year+;Finland;Sweden;Stockholm;1809;['Stockholm', 'Örebro', 'Jönköping', 'Kalmar', 'Turku'];['Åbo Allmänna Tidning', 'Inrikes Tidningar', 'Jönköpings Tidning', 'Calmarposten', 'Örebro Tidning'];['Sweden', 'Finland'];True;1811-10-19T00:00:00Z;1811-11-19T00:00:00Z;Stockholm;Sweden;Turku;Finland;announcement;12 April »309, för alla i Allmänna Brandförsäkrings Fonden försäkrade Egendomar, hwilka äro be'agna i @tdberne eller a Städernes grund ock jord eller under deras Iurlsdicci.on och i 12 ar derulöfwer n>nit försäkrade, likasom för de Stads Egendomar, hwilka brunnit, men åter uppbyggde, fornt ined begagnande af förut i 12 år erlagde afgifter å nyo btifwit försäkrade, bör wld förenämnde lid eller inom den 1 nästkommande November erläggas följande arets afgifc , till lika belopp som i2:te eller hälften af första arets, och allc detta wld den påföljd, it i annat falt förlora försäkrings-rätten, hwilken Deläga«en wäl kan acerwinna, derest han inom ett ar efter den förflutna betalmngsiiden eller före nästföljande N^v- mänads ingång godtgör Fonden hwad som utebllfwit med tåntq dera till 6 för 100, men kommer dock att sjelf tvidkannas &en brandstada , som imedlertid lan å egendomen ttma,* och stola De^a inbetalningar ste genom insättning i Rlk, fené Stunders B^nk för Allmänna Blandförsäkrl, gs werkets räkning, samt Atlesterne deröfwer. jemte uppgift af egendomens a Brandbreswet tctfnoce Försäkrings Nummer, inom förejidmbe betalningstider , afiemnas hos Dl>ectionen uti Huset N:n 1 pä Riddarholmen här i Oladen, emot undfående af Deg bewis deröfwer, hälst Dejla Attester icke äro befförinnan gillande, utan warder den Delägare, hwllken försummat att dem salu tngifipo, nne^D safom hade han icke i rätter tio betalt afgtften. I öfrigt Hår bet broar je Delägare fritt, att på en gång betala feta ärs afgifter, da han, om sådant ster för alla 16 aren, erhåller afdrag dera lill 24 procent och för «2 ar till 18 procent, <amt proportionaliter för mindre «ntai ar, enligt den larif deröfwer, som ull Werkets Kammererare
cluster_31090873;10;9142;24;5;663;;1792-09-22T00:00:00Z;1817-10-04T00:00:00Z;10;1810;year+;Sweden;Sweden;Gävle;1792;['Gävle', 'Stockholm', 'Lund', 'Falun', 'Karlstad'];['Weckoblad För Gefleborgs Län', 'Stockholmsposten', 'Nytt Och Gammalt', 'Fahlu Weckoblad', 'Carlstads Tidning'];['Sweden'];;;;;;;;stories;"ak Guld, hwilkg utdeites bland Kongl.Raden och andre, som Hans Maj.t dermed ilwgkom, wä.we ;oDucater, och de af Silfwer 6 Lod, hwaraf mänge blefwo delakrige.I Upsala fulllölgdes i sä mätto de näst päsössmde dagar medJubel-Festens begäende, at bäde för och eftermiddagarne höllos afProfessorerne Orationer, hwilka HauS Kongl. Maj:t, Kongl. ArfPrinsen, Prins kredrio af Holsten och ätskillige Kongl. Räd sannfrämmande Ministrar afhörde, hwarrä omsider Fredagen den z Ma"
cluster_30792780;9;1015;2;5;467;;1815-02-28T00:00:00Z;1817-12-09T00:00:00Z;12;1810;year+;Finland;Sweden;Stockholm;1815;['Stockholm', 'Göteborg', 'Lund', 'Turku', 'Malmö'];['Inrikes Tidningar', 'Posttidningar', 'Götheborgsposten', 'Lunds Weckoblad', 'Åbo Allmänna Tidning', 'Malmö Tidning'];['Sweden', 'Finland'];True;1815-03-08T00:00:00Z;1815-03-23T00:00:00Z;Lund;Sweden;Turku;Finland;news;"lencer Stikets Herrn: ort; et ra -Rådet» med flere högre Embetsman od).. of ..a» i fin sängkammare läta in» kalla il? - Hä olden samt till honom öslver» lemna Kongl. :V;&lt;ij:cé Sliingévclft om Riksda, gene&gt; öppnande för att densamma pä wauliga ställen i staden offent'iAen'lipvläsa.'lipvläsa. . Kongl. Majtt täcktes derefter till LanhtMarskalk ivid denna Riksdag utnämna: En af Rikets Herrar» ^dfiver-Htäthällaren, Generalen» Riddaren och Commendeuren af Kongl. Majtts Lr&l"
cluster_6095078;9;2376;3;5;1676;;1806-08-06T00:00:00Z;1813-02-06T00:00:00Z;2;1810;year+;Sweden;Finland;Turku;1806;['Turku', 'Örebro', 'Linköping', 'Stockholm', 'Karlstad'];['Åbo Tidning', 'Stockholmsposten', 'Linköpingsbladet', 'Carlstads Tidning', 'Örebro Tidning'];['Finland', 'Sweden'];True;1806-08-06T00:00:00Z;1806-09-20T00:00:00Z;Turku;Finland;Örebro;Sweden;advice;"id utfarten ur Kola wiken, 5. wersi från detz ()^ra strand, tigger ön Kil< din. Den har öfwer 30 »er fl i omkrets, och sträcler fig läl?gs stranden midt emot pa ett afstano frän en tlll 4 werst. Pä ön finnes röd ockra och stifftr. Träd wäxa> der ej; på gansia fa Ullen träffar man blott enbustar, dwergbjölk «ch fmä wide, Pa hela ön år bictt en trädkoj^, bestående of en en&« kammare, som stundom beb,s af fistare frän Solowetzk, hwNka ankrat r nejden. Man str »er stora trädkorS: 3l#e Sjöfarande pläga uppresa sådana när de pä något Sälle uppehållas af »otwind. Solowetzkiste ftffare besöka ön Mött dä, när de 5a wägen ät Grumant eller Norrffa hafswikelr fara den förbr; men för öfrigt tjenar den alla förbiseglande (ill tillfiygts oit. Härliga äro fomwarnätterne på denna s. Man kan omöjligen fofnm nälr fölen wifar sig »ib horisonten, obetälkt af moln. Under dylika nätter kan man »ed owäpnade ögon betrakta detta präktiga bloff, utan fara att förblindas. Golen fynes bl Nk en omätligt stor ftrfwa. DeH färg är om natten icke klar Utan mörkröda dest glans liknar den af glödande kol. Stråla» ne utgå ifrån bett famma rätt fram eller nästan horisontell, och upplysa hafwets yta och fordens .wed ett sten, sådant som man ser det m* e» total folförmörkelfe, men hwarwrd Hikwäl alla, äftven mindre, föremal stönjas. Sa wisar sig pä denna ö nattsolen Wtill den 2» Juli, Va redan en liten rand af denna stora himlakropp stymmes »a) synes nedgå t böljan. Innan kort upplyfter den sig «ter, men sjunker de .följande nätterna småningom allt djupare, tills höst och winm mörkret ånyo infaller. Sidstnämnoe årstid blir hett mörkt, och solen för Uka läng tid tf\)t\lig, fom m<in städat den om sommaren- Endast mot middagen blir bet litet klart, fa att man under denna korta tid tan läsa i en bo?. Wid molnfri himmel af* brytcs detta mörker af novb|Te«et och af snöns aterlken. Lappland fvambringal: ett wida större antal wäLler än E^amoMernes land, ibm sirä^ter sig frän Mesen till Pusioreff och längre. Detta scdnare lands läge är lagt, och befj jordman, ju längre frän ishafwet, desto sumpigare och vfrukt? barare, tapplands st^a^dep d«Myt ligga högt, och hcha pa mänga stäfte"
